model,id,customTags,externalIds,name,uniqueID,externalID,trendID,siteID,connectorID,communication.protocol,communication.API.externalID,communication.BACnet.deviceID,communication.BACnet.objectType,communication.BACnet.objectID,communication.Modbus.dataType,communication.Modbus.registerAddress,communication.Modbus.swap,communication.Modbus.slaveID,communication.Modbus.endian,communication.Modbus.registerType,communication.Modbus.scale,communication.OPCDA.nodeID,communication.OPCUA.nodeID,communication.IoTHub.externalID,description,alternateClassification.projectHaystack,alternateClassification.brickSchema,lastValueTime,unit,validValues.minimum,validValues.maximum,interpolation,totalized,valueExpression,scaleFactor,type,categorizationProperties.HVACMode,categorizationProperties.alarm,categorizationProperties.assetComponent,categorizationProperties.demand,categorizationProperties.effective,categorizationProperties.electricalPhase,categorizationProperties.limit,categorizationProperties.occupancyMode,categorizationProperties.phenomenon,categorizationProperties.position,categorizationProperties.stage,phenomenon,position,assetComponent,hvacMode,stage,occupancyMode,electricalPhase,limit,effective,demand,alarm,tags,trendInterval,displayPriority,enabled,detected,analyticsEnabled
dtmi:com:willowinc:Actuator;1,BPY-1MW-CH_68_SYSTEM-CH_68_LEADROTATEREQUEST.PresentValue,,,Lead Chiller Rotate Request Cmd,db695990-7430-4eaf-8f0f-e6d980d0c675,#NAME?,c7c63211-b9a6-4712-bcae-45ec16e7f36d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,lead chiller rotate request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""request"":true,""lead"":true,""rotate"":true},""chiller"":true",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-CH_68_SYSTEM-CH_68_SYSTEMLOCKOUTRESETACTIVE.PresentValue,,,System Lockout Active Reset  Cmd,f0637d62-c9b4-47e7-afd2-c0e9f6ce0bab,#NAME?,c9a7fdff-36ba-4610-a907-d44a0fae157c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,system lockout active reset  cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""reset"":true,""system"":true,""lockout"":true},""active"":true",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-CH_68_SYSTEM-CH_68_SYSTEMLOCKOUTRESETREQ.PresentValue,,,System Lockout Reset Request Cmd,d167ae7e-70ab-411b-9143-0fdadef27376,#NAME?,060f6d76-fb71-49d2-8d7e-29abd81840d5,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,system lockout reset request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""reset"":true,""request"":true,""system"":true,""lockout"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-1-CT01STAGINGORDER,,,Staging Order Cmd,31430661-b0e2-4989-a772-e86fc689dffe,#NAME?,0ef3f18e-e60c-44cc-85c8-a2d605c6d056,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-2-CT02STAGINGORDER,,,Staging Order Cmd,a70ba6df-9678-4f74-8c6a-84a3c70c52f1,#NAME?,89a19919-6af0-465b-9353-65ba4c52072c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-3-CT03STAGINGORDER,,,Staging Order Cmd,6cbd50dd-6d2c-42bd-9457-b8fad8f59900,#NAME?,3c09d4cc-ef01-4e70-9d42-bd288dc83d49,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-4-CT04STAGINGORDER,,,Staging Order Cmd,600f9ec3-8db8-43be-8a00-9c8e8cd411ea,#NAME?,0b2dac85-2212-4422-b5e5-a23fe19c5971,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-5-CT05STAGINGORDER,,,Staging Order Cmd,9f7426b1-c259-4aee-8f11-410bdc2ca404,#NAME?,83b9e58f-c4a2-41da-bbe8-67a47f1a2852,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CT-6-CT06STAGINGORDER,,,Staging Order Cmd,cf1a6e4b-0726-4249-84fb-0012c466d2e5,#NAME?,ba4712b2-9c24-4c91-9ffb-1caf13a03190,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,staging order cmd,,,,Bool,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""order"":true,""staging"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CTG-CTLEADROTATEREQUEST,,,Lead Cooling Tower Rotate Request Cmd,885114f0-4e8b-4f63-ad03-f82d047d946b,#NAME?,f3dee2bc-10d1-42de-9f53-d595f56b5afb,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,lead cooling tower rotate request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""request"":true,""lead"":true,""rotate"":true},""cooling"":true,""tower"":true",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CWPG1-PCWP_68_LEADROTATEREQUEST,,,Lead Condenser Water Pump Primaryloop Rotate Request Cmd,be2bd73f-1bd3-4535-87fc-37463d1679e2,#NAME?,6cca1e96-d47f-4650-959f-6c5b1318113c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,lead condenser water pump primaryLoop rotate request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""water"":true,""condenser"":true,""request"":true,""lead"":true,""rotate"":true},""pump"":true,""primaryLoop"":true",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CWPG3-TWRSCWP_68LEADROTATEREQUEST,,,Condenser Water Pump Secondaryloop Rotate Request Cmd,d27e5bdb-92a1-4d35-800c-b20607615083,#NAME?,3e2f830b-8222-4ef6-9034-02c3c82a1eb6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,condenser water pump secondaryLoop rotate request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""water"":true,""condenser"":true,""request"":true,""rotate"":true},""pump"":true,""secondaryLoop"":true",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CWPG3-TWRSCWP_68PMPONDELAY,,,Pump Speed Min Cmd,de8f1223-670f-4aac-8033-6e573bce16f5,#NAME?,b81eee8b-36e9-436d-b38b-64bc2ee6750d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,pump speed min cmd,,,,%,,,,,,,analog,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""speed"":true,""pump"":true},""min"":true",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-CWPG4-PODSCWP_68LEADROTATEREQUEST,,,Lead Condenser Water Pump Secondaryloop Rotate Request Cmd,00e4aa33-8b14-4846-8464-a21058fa4888,#NAME?,3a2ea890-9704-49d5-94a8-60a1538b1615,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,lead condenser water pump secondaryLoop rotate request cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""water"":true,""condenser"":true,""request"":true,""lead"":true,""rotate"":true},""pump"":true,""secondaryLoop"":true",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-10-C-EX_10_1RUNSCHEDULE,,,Time Schedule Cmd,b49ecc6d-6971-4c9e-8483-33ba6e48608d,#NAME?,5d6d091e-5e3e-46f2-9f21-37e97a51fb51,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-13-C-EX_13_1RUNSCHEDULE,,,Time Schedule Cmd,a10154cb-f1ed-488c-a5f9-20682cbad481,#NAME?,691bc1fd-edc8-461e-94c0-f0da413358d2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-16-C-EX_16_1RUNSCHEDULE,,,Time Schedule Cmd,caa74db2-b1a9-49de-a0f4-bce6647969b6,#NAME?,bf9b708a-627a-4018-a257-59fc91849538,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-19-C-EX_19_1RUNSCHEDULE,,,Time Schedule Cmd,40b3e7a7-cc72-47e5-9c09-d0ecdd9a63d7,#NAME?,c5a5684a-3706-45e2-b943-9d62e634de4c,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-22-C-EX_22_1RUNSCHEDULE,,,Time Schedule Cmd,700244ef-e8f4-4b5d-84a5-0d15c9293fca,#NAME?,f6c9a6e2-e345-427f-b048-728f20f5174e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-25-C-EX_25_1RUNSCHEDULE,,,Time Schedule Cmd,df74b5b1-61aa-4594-aa29-86f114a2cd95,#NAME?,219fcc52-91c8-4959-bd39-f99b4cf1fd7d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-28-C-EX_28_1RUNSCHEDULE,,,Time Schedule Cmd,7a2d1f7a-36ff-4227-a91f-dac45116da5b,#NAME?,cd56c7bc-3c34-4962-a270-fd62f8c22bf9,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-31-C-EX_31_1RUNSCHEDULE,,,Time Schedule Cmd,930a11e7-3446-4b26-b460-be1978101d31,#NAME?,0cbb368e-0f9e-49f2-9160-b4ad612fa8b4,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-34-C-EX_34_1RUNSCHEDULE,,,Time Schedule Cmd,c31b38cc-b629-4148-b8e7-87eaa0cc7a61,#NAME?,05ba95fb-eb7b-4e98-a8f7-f02f0c5838d9,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-37-C-EX_37_1RUNSCHEDULE,,,Time Schedule Cmd,5de5b0bc-53be-4c44-bd7e-4d3cfe911ddc,#NAME?,9cb4d3f3-2f35-45dc-991a-2fe4b33ee794,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-4-11-EF_4_11RUNSCHEDULE,,,Time Schedule Cmd,750e70dc-c636-43c6-9cef-47b50835e5d8,#NAME?,e2416e61-249b-450c-aa1e-814957cbf9a2,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-4-2-EF_4_2RUNSCHEDULE,,,Time Schedule Cmd,f16d5c96-1dc5-4a3a-857a-4324dc408afb,#NAME?,0f21e82c-9a28-442e-b89c-71bf72cb2d35,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-40-C-EX_40_1RUNSCHEDULE,,,Time Schedule Cmd,4ea24209-d24b-40e9-b08a-ee30f8263ffc,#NAME?,dda9ae7e-11a5-4582-9895-8576a06b1dfb,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-43-C-EX_43_1RUNSCHEDULE,,,Time Schedule Cmd,f16e937d-3f06-49ce-816c-7b13d772233f,#NAME?,9b59da83-56ff-44b6-80b4-bf946681f0be,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-46-C-EX_46_1RUNSCHEDULE,,,Time Schedule Cmd,5dd469a7-59b7-428b-a0d6-4ddedcab4e63,#NAME?,c46f7188-4e6a-4c4c-bd45-8584ad1027fd,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-49-C-EX_49_1RUNSCHEDULE,,,Time Schedule Cmd,29deb818-7982-4762-8446-12907d4a2bb2,#NAME?,fbf9ed65-80e2-4d72-9ece-7c46a35a4030,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-52-C-EX_52_1RUNSCHEDULE,,,Time Schedule Cmd,3dedf79f-7ded-4be5-af94-e229d755ffd1,#NAME?,4e2ffbbb-a4c7-40fa-9f7d-5897eab200a6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-55-C-EX_55_1RUNSCHEDULE,,,Time Schedule Cmd,fa58c0f9-af95-4a8b-abd0-b508e5fd1351,#NAME?,4eb48a59-3ac6-4bdf-a8ee-9f4690ca5199,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-58-C-EX_58_1RUNSCHEDULE,,,Time Schedule Cmd,99aa9f0d-0de5-48e8-beea-3ab19dd46212,#NAME?,d005f103-aa82-47db-9e59-4265dbeebb76,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-6-C-EX_6_1RUNSCHEDULE,,,Time Schedule Cmd,0b2ac50f-370d-405a-8fac-7b212787eedd,#NAME?,f718bb7c-c489-4661-ac22-da928d3be146,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-61-C-EX_61_1RUNSCHEDULE,,,Time Schedule Cmd,d37e120f-443b-4e9d-a0ce-363c6eb9c7ce,#NAME?,e2575a31-db05-4c19-84a5-d0e2ad1e54bd,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-64-C-EX_64_1RUNSCHEDULE,,,Time Schedule Cmd,357ec8cd-1d82-48f7-ab18-968a4e2790cf,#NAME?,8bf73d72-de31-4f74-815b-0a8b477ae51d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-67-C-EX_67_1RUNSCHEDULE,,,Time Schedule Cmd,a7185bff-3e1c-4eb6-951b-7d8d6bc01a06,#NAME?,d006a5fc-b69d-4ab3-aa17-e51f7b93b16e,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF-68-3-EF_68_3RUNSCHEDULE,,,Time Schedule Cmd,d3fc1d50-0a8d-4e97-af91-dffac4a606a8,#NAME?,4bbd735f-a7f2-4992-89e1-453e5ef34d06,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,a2c0f82f-9559-427b-93a4-68e1db15f3c9,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,True
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_01_02-EF_B_01_02RunSchedule,,,Time Schedule Cmd,9347fc57-5389-4376-926c-d0703f62bb07,#NAME?,cd6e4bdb-2162-49fe-ab83-1ccb207ff014,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_02_01-EF_B_02_01RunSchedule,,,Time Schedule Cmd,7151faa9-fd5d-4f62-bae8-14116ed8f479,#NAME?,d3a9d645-5fd5-412e-93d9-dc71071a125d,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_02_02-EF_B_02_02RunSchedule,,,Time Schedule Cmd,082a79c8-059c-4169-90c9-2896e8e3482d,#NAME?,755d5ebe-eae8-4957-b5bd-7edd0efb5aaf,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_03_01-EF_B_03_01RunSchedule,,,Time Schedule Cmd,43fda0a0-7dbf-47cf-adbd-b439fbceef01,#NAME?,71fb3da8-f1c2-427e-b235-2598faf21bac,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_03_02-EF_B_03_02RunSchedule,,,Time Schedule Cmd,9af8299d-ebe6-4483-b380-e35315039c2e,#NAME?,179c165c-7d1e-4954-abee-213cd6db606f,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_B_03_03-EF_B_03_03RunSchedule,,,Time Schedule Cmd,f36f48fc-7ed6-4428-8293-8338843845f7,#NAME?,b0e6fa36-7a4e-46a4-a12a-d6d9b78dad25,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_C_03_01-EF_C_03_01RunSchedule,,,Time Schedule Cmd,e661b19f-28bb-41c2-b86b-6fb640069ea2,#NAME?,fd4dbd17-7aa7-40ca-9b21-6488cfefb6f6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
dtmi:com:willowinc:Actuator;1,BPY-1MW-EF_C_03_03-EF_C_03_03RunSchedule,,,Time Schedule Cmd,fcd36493-d6e5-41f6-a5e5-6d5ba7de8bf5,#NAME?,abbfd0b5-00c0-433d-a67d-3e191b2b7fc6,4e5fc229-ffd9-462a-882b-16b4a63b2a8a,12a3f751-51b6-4f93-9390-6735b0a0bd9d,OPC DA,,,,,,,,,,,,,,,time schedule cmd,,,,Bool,,,,,,,binary,,,,,,,,,,,,,,,,,,,,,,,"{""cmd"":true,""schedule"":true,""time"":true}",900,,True,,False
